Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,X,Y,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
16-01775885,3425 W FOSTER AVE,3425,W,FOSTER AVE,3425 W FOSTER AVE,3/16/2016 0:00,4/5/2016 0:00,Completed,Lexus,1217053,6845164,1152491.871,1934335.175,Carryall,3/15/2016,3/15/2016,-87.71460776,41.97567976,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01775886,3524 N CENTRAL AVE,3524,N,CENTRAL AVE,3524 N CENTRAL AVE,3/16/2016 0:00,4/5/2016 0:00,Completed,Buick,5304KW,6845165,1138396.103,1922986.852,Carryall,3/15/2016,3/15/2016,-87.76671968,41.94480658,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01775887,5518 N CENTRAL AVE,5518,N,CENTRAL AVE,5518 N CENTRAL AVE,3/16/2016 0:00,4/5/2016 0:00,Completed,Honda,E3325558,6845166,1137858.903,1936337.151,Carryall,3/15/2016,3/15/2016,-87.76837069,41.98145076,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01775888,2542 N CENTRAL AVE,2542,N,CENTRAL AVE,2542 N CENTRAL AVE,3/16/2016 0:00,4/5/2016 0:00,Completed,Toyota,z676162,6845167,1138613.598,1916345.454,Sedan 4 Door,3/15/2016,3/15/2016,-87.76608177,41.92657794,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802438,2327 W MCLEAN AVE,2327,W,MCLEAN AVE,2327 W MCLEAN AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Audi,V212390,6845233,1160523.67,1913508.166,Sedan 4 Door,3/16/2016,3/16/2016,-87.68565058,41.91836626,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802450,6156 W WABANSIA AVE,6156,W,WABANSIA AVE,6156 W WABANSIA AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Chrysler,V549067,6845243,1135027.2,1910656.632,Sedan 4 Door,3/16/2016,3/16/2016,-87.7793954,41.91103149,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802473,1549 W DIVISION ST,1549,W,DIVISION ST,1549 W DIVISION ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Chevrolet,GICU36,6845263,1165722.186,1908077.862,Carryall,3/16/2016,3/16/2016,-87.66670595,41.90335583,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802474,1635 W DIVISION ST,1635,W,DIVISION ST,1635 W DIVISION ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Honda,Z445865,6845264,1165149.74,1908062.385,Carryall,3/16/2016,3/16/2016,-87.6688091,41.90332554,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802475,1077 N MILWAUKEE AVE,1077,N,MILWAUKEE AVE,1077 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Nissan,CPG5110,6845265,1166664.81,1907332.53,Sedan 4 Door,3/16/2016,3/16/2016,-87.66326489,41.90129043,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802476,1579 N MILWAUKEE AVE,1579,N,MILWAUKEE AVE,1579 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Mercedes,P990235,6845266,1162869.018,1910538.742,Sedan 4 Door,3/16/2016,3/16/2016,-87.67711707,41.91016902,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802477,1522 N MILWAUKEE AVE,1522,N,MILWAUKEE AVE,1522 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Ford,R315349,6845267,1163235.32,1910225.96,Carryall,3/16/2016,3/16/2016,-87.67578024,41.90930303,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802478,1555 N MILWAUKEE AVE,1555,N,MILWAUKEE AVE,1555 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Toyota,GGX6066,6845268,1163023.318,1910407.042,Sedan 4 Door,3/16/2016,3/16/2016,-87.67655394,41.90980439,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802479,1643 N MILWAUKEE AVE,1643,N,MILWAUKEE AVE,1643 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Pontiac,E225694,6845269,1162399.693,1910934.693,Sedan 4 Door,3/16/2016,3/16/2016,-87.67883009,41.91126538,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802481,2839 W DIVISION ST,2839,W,DIVISION ST,2839 W DIVISION ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Acura,R201920,6845270,1157138.212,1907851.686,Sedan 4 Door,3/16/2016,3/16/2016,-87.69824291,41.9029139,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802483,735 N CENTRAL AVE,735,N,CENTRAL AVE,735 N CENTRAL AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Nissan,Z744749,6845271,1138893.319,1904332.316,Sedan 4 Door,3/16/2016,3/16/2016,-87.76534622,41.89360741,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802487,74028 N CLARK,74028,N,CLARK,74028 N CLARK,3/17/2016 0:00,4/5/2016 0:00,Completed,Acura,S220255,6845274,,,Sedan 4 Door,3/16/2016,3/16/2016,-87.657678,41.948654,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802488,7526 N CLARK ST,7526,N,CLARK ST,7526 N CLARK ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Volkswagen,V647993,6845275,1162910.849,1949939.42,Sedan 4 Door,3/16/2016,3/16/2016,-87.67585274,42.01828537,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802489,1739 N MILWAUKEE AVE,1739,N,MILWAUKEE AVE,1739 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Nissan,7HKN929,6845276,1161681.617,1911545.158,Sedan 4 Door,3/16/2016,3/16/2016,-87.68145101,41.91295555,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802492,2827 N MILWAUKEE AVE,2827,N,MILWAUKEE AVE,2827 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Dodge,L604042,6845277,1152991.168,1918638.888,Sedan 4 Door,3/16/2016,3/16/2016,-87.71318933,41.93259815,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802493,2892 N MILWAUKEE AVE,2892,N,MILWAUKEE AVE,2892 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Ford,E432013,6845278,1152457.714,1919068.085,Sedan 4 Door,3/16/2016,3/16/2016,-87.71513836,41.93378648,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802494,935 W MADISON ST,935,W,MADISON ST,935 W MADISON ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Suzuki,L890291,6845279,1170082.335,1900226.14,Carryall,3/16/2016,3/16/2016,-87.65091967,41.8817161,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802495,2413 W MADISON ST,2413,W,MADISON ST,2413 W MADISON ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Ford,56TX,6845280,1160339.153,1899947.335,Sedan 4 Door,3/16/2016,3/16/2016,-87.68670404,41.88115806,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802559,2888 N MILWAUKEE AVE,2888,N,MILWAUKEE AVE,2888 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Dodge,Z517233,6845281,1152483.214,1919047.485,Van,3/16/2016,3/16/2016,-87.71504519,41.93372944,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802560,1034 W MADISON ST,1034,W,MADISON ST,1034 W MADISON ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Jeep/Cherokee,T877726,6845282,1169413.386,1900207.102,Carryall,3/16/2016,3/16/2016,-87.65337657,41.88167843,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802561,3128 N MILWAUKEE AVE,3128,N,MILWAUKEE AVE,3128 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Hyundai,DE7022,6845283,1150659.07,1920514.861,Sedan 4 Door,3/16/2016,3/16/2016,-87.72171041,41.93779195,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802562,3107 N MILWAUKEE AVE,3107,N,MILWAUKEE AVE,3107 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Ford,Y802597,6845284,1150775.74,1920421.33,Van,3/16/2016,3/16/2016,-87.72128408,41.937533,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802563,3125 N MILWAUKEE AVE,3125,N,MILWAUKEE AVE,3125 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Chevrolet,Y706118,6845285,1150675.77,1920501.461,Sedan 4 Door,3/16/2016,3/16/2016,-87.72164939,41.93775485,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802568,2530 W FOSTER AVE,2530,W,FOSTER AVE,2530 W FOSTER AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Cadillac,Y803751,6845287,1158401.849,1934445.53,Sedan 4 Door,3/16/2016,3/16/2016,-87.6928715,41.97586339,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802569,4558 N MILWAUKEE AVE,4558,N,MILWAUKEE AVE,4558 N MILWAUKEE AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Toyota,695FBC,6845288,1140989.19,1929839.64,Sedan 4 Door,3/16/2016,3/16/2016,-87.75701903,41.96356382,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802570,2608 W FOSTER AVE,2608,W,FOSTER AVE,2608 W FOSTER AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Pontiac,689S072,6845289,1158020.89,1934438.943,Sedan 4 Door,3/16/2016,3/16/2016,-87.69427262,41.97585312,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802571,3136 W FOSTER AVE,3136,W,FOSTER AVE,3136 W FOSTER AVE,3/17/2016 0:00,4/5/2016 0:00,Completed,Toyota,V558497,6845290,1154406.26,1934376.646,Sedan 4 Door,3/16/2016,3/16/2016,-87.7075667,41.9757554,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802572,1655 W DIVISION ST,1655,W,DIVISION ST,1655 W DIVISION ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Toyota,V809103,6845291,1165053.14,1908059.385,Sedan 4 Door,3/16/2016,3/16/2016,-87.66916402,41.90331936,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01802573,1635 W DIVISION ST,1635,W,DIVISION ST,1635 W DIVISION ST,3/17/2016 0:00,4/5/2016 0:00,Completed,Mercedes,z510269,6845292,1165149.74,1908062.385,Carryall,3/16/2016,3/16/2016,-87.6688091,41.90332554,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828979,687 N MILWAUKEE AVE,687,N,MILWAUKEE AVE,687 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Ford,Y853078,6845398,1169694.133,1904762.164,Sedan 4 Door,3/17/2016,3/17/2016,-87.65221292,41.89417172,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828980,1053 N MILWAUKEE AVE,1053,N,MILWAUKEE AVE,1053 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Lexus,X317700,6845399,1166811.33,1907209.875,Carryall,3/17/2016,3/17/2016,-87.66273023,41.90095072,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828981,1077 N MILWAUKEE AVE,1077,N,MILWAUKEE AVE,1077 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Chrysler,481BGD,6845400,1166664.81,1907332.53,Van,3/17/2016,3/17/2016,-87.66326489,41.90129043,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828982,1070 N MILWAUKEE AVE,1070,N,MILWAUKEE AVE,1070 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Nissan,DJ8K6J,6845401,1166707.53,1907296.775,Carryall,3/17/2016,3/17/2016,-87.663109,41.9011914,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828984,1819 W DIVISION ST,1819,W,DIVISION ST,1819 W DIVISION ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Ford,E527226,6845403,1163954.27,1908026.689,Sedan 4 Door,3/17/2016,3/17/2016,-87.67320131,41.90325292,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828985,1328 N MILWAUKEE AVE,1328,N,MILWAUKEE AVE,1328 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Lincoln,V135643,6845404,1164696.6,1908993.81,Carryall,3/17/2016,3/17/2016,-87.67044714,41.90589106,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828986,1433 W DIVISION ST,1433,W,DIVISION ST,1433 W DIVISION ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Mazda,R648182,6845405,1166504.997,1908095.712,Sedan 4 Door,3/17/2016,3/17/2016,-87.66383002,41.90338808,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828987,2508 N DIVISION,2508,N,DIVISION,2508 N DIVISION,3/18/2016 0:00,4/5/2016 0:00,Completed,Honda,9446514,6845406,,,Sedan 4 Door,3/17/2016,3/17/2016,-87.689949,41.903229,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828842,1531 N MILWAUKEE AVE,1531,N,MILWAUKEE AVE,1531 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Honda,E670581,6845407,1163177.52,1910275.36,Sedan 4 Door,3/17/2016,3/17/2016,-87.67599118,41.9094398,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828844,1525 N MILWAUKEE AVE,1525,N,MILWAUKEE AVE,1525 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Honda,G103865,6845408,1163216.02,1910242.46,Sedan 2 Door,3/17/2016,3/17/2016,-87.67585067,41.90934871,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828845,1550 N MILWAUKEE AVE,1550,N,MILWAUKEE AVE,1550 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Toyota,X277756,6845409,1163376.72,1910105.26,Sedan 4 Door,3/17/2016,3/17/2016,-87.6752642,41.90896884,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828846,2513 N MILWAUKEE AVE,2513,N,MILWAUKEE AVE,2513 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Ford,2205307,6845410,1155498.853,1916617.669,Carryall,3/17/2016,3/17/2016,-87.70402834,41.92700163,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828847,2626 N MILWAUKEE AVE,2626,N,MILWAUKEE AVE,2626 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Subaru,6001658,6845411,1154385.008,1917516.578,Carryall,3/17/2016,3/17/2016,-87.70809717,41.92949067,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828851,2659 N MILWAUKEE AVE,2659,N,MILWAUKEE AVE,2659 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Hyundai,Z987662,6845414,1154212.108,1917655.778,Sedan 4 Door,3/17/2016,3/17/2016,-87.70872881,41.9298761,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828852,2785 N MILWAUKEE AVE,2785,N,MILWAUKEE AVE,2785 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Hyundai,E580975,6845415,1153366.542,1918324.799,Sedan 4 Door,3/17/2016,3/17/2016,-87.71181823,41.93172881,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828853,3182 N MILWAUKEE AVE,3182,N,MILWAUKEE AVE,3182 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Toyota,Z249369,6845416,1150203.35,1920878.87,Sedan 4 Door,3/17/2016,3/17/2016,-87.72337577,41.93879973,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828854,2515 W DIVISION ST,2515,W,DIVISION ST,2515 W DIVISION ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Fiat,GKU7042,6845417,1159363.786,1907895.055,Carryall,3/17/2016,3/17/2016,-87.69006675,41.9029874,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828855,1716 N CENTRAL AVE,1716,N,CENTRAL AVE,1716 N CENTRAL AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Toyota,Y758803,6845418,1138783.223,1910918.183,Sedan 4 Door,3/17/2016,3/17/2016,-87.76559049,41.91168182,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828856,3424 N MILWAUKEE AVE,3424,N,MILWAUKEE AVE,3424 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Toyota,Z708834,6845419,1148083.03,1922587.55,Sedan 4 Door,3/17/2016,3/17/2016,-87.73112442,41.94352962,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828857,221 N CENTRAL AVE,221,N,CENTRAL AVE,221 N CENTRAL AVE,3/18/2016 0:00,3/21/2016 0:00,Completed,Lincoln,144896,6845420,1139005.703,1901032.416,Sedan 2 Door,3/17/2016,3/17/2016,-87.76501373,41.88455003,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828858,312 N CENTRAL AVE,312,N,CENTRAL AVE,312 N CENTRAL AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Acura,A698138,6845421,1138986.615,1901597.872,Sedan 4 Door,3/17/2016,3/17/2016,-87.76507008,41.88610206,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828859,4645 N MILWAUKEE AVE,4645,N,MILWAUKEE AVE,4645 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Mazda,R603750,6845422,1140656.592,1930347.051,Carryall,3/17/2016,3/17/2016,-87.75822938,41.96496233,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828860,216 N CENTRAL AVE,216,N,CENTRAL AVE,216 N CENTRAL AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Buick,139TME,6845423,1139006.703,1901005.116,Carryall,3/17/2016,3/17/2016,-87.76501072,41.88447509,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828863,4436 W MADISON ST,4436,W,MADISON ST,4436 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Volkswagen,Z672544,6845424,1146816.263,1899646.166,Sedan 4 Door,3/17/2016,3/17/2016,-87.73636737,41.88060047,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828864,1354 W MADISON ST,1354,W,MADISON ST,1354 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Nissan,EFJ88,6845425,1167137.354,1900139.538,Carryall,3/17/2016,3/17/2016,-87.66173599,41.88154221,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828865,4131 W MADISON ST,4131,W,MADISON ST,4131 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Ford,16387501,6845426,1148852.8,1899691.931,Pickup,3/17/2016,3/17/2016,-87.72888814,41.88068694,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828866,833 W MADISON ST,833,W,MADISON ST,833 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Volkswagen,r544773,6845427,1170728.041,1900247.79,Sedan 4 Door,3/17/2016,3/17/2016,-87.64854803,41.88176139,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828869,1013 N MILWAUKEE AVE,1013,N,MILWAUKEE AVE,1013 N MILWAUKEE AVE,3/18/2016 0:00,4/5/2016 0:00,Completed,Kia Motors Corp,Z779483,6845430,1167128.802,1906944.702,Sedan 4 Door,3/17/2016,3/17/2016,-87.66157176,41.90021625,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828871,1635 W DIVISION ST,1635,W,DIVISION ST,1635 W DIVISION ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Volkswagen,Z224161,6845431,1165149.74,1908062.385,Sedan 2 Door,3/17/2016,3/17/2016,-87.6688091,41.90332554,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828872,6817 N CLARK ST,6817,N,CLARK ST,6817 N CLARK ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Toyota,H859931,6845432,1163681.03,1945301.656,Sedan 4 Door,3/17/2016,3/17/2016,-87.67315023,42.00554298,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828874,1140 W MADISON ST,1140,W,MADISON ST,1140 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Bmw,E283233,6845434,1168736.163,1900187.789,Sedan 2 Door,3/17/2016,3/17/2016,-87.65586386,41.88164013,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01828875,1302 W MADISON ST,1302,W,MADISON ST,1302 W MADISON ST,3/18/2016 0:00,4/5/2016 0:00,Completed,Jeep/Cherokee,2488,6845435,1167692.138,1900154.885,Carryall,3/17/2016,3/17/2016,-87.65969841,41.88157239,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906353,1113 N MILWAUKEE AVE,1113,N,MILWAUKEE AVE,1113 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Subaru,E333428,6845522,1166350.58,1907597.868,Carryall,3/18/2016,3/18/2016,-87.66441148,41.90202527,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906354,435 N MILWAUKEE AVE,435,N,MILWAUKEE AVE,435 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Toyota,R449536,6845523,1171530.3,1903198.853,Sedan 4 Door,3/18/2016,3/18/2016,-87.64551532,41.8898417,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906355,1145 N MILWAUKEE AVE,1145,N,MILWAUKEE AVE,1145 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Toyota,V731188,6845524,1166124.523,1907790.504,Sedan 4 Door,3/18/2016,3/18/2016,-87.66523631,41.90255871,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906356,1052 N MILWAUKEE AVE,1052,N,MILWAUKEE AVE,1052 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Honda,673JWD,6845525,1166817.43,1907204.775,Sedan 2 Door,3/18/2016,3/18/2016,-87.66270797,41.90093659,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906357,218 W DIVISION ST,218,W,DIVISION ST,218 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Toyota,823RFX,6845526,1174276.733,1908323.026,Carryall,3/18/2016,3/18/2016,-87.6352762,41.90384185,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906358,1507 W DIVISION ST,1507,W,DIVISION ST,1507 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Toyota,Z348739,6845527,1166098.92,1908085.779,Sedan 4 Door,3/18/2016,3/18/2016,-87.6653219,41.90336951,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906359,156 W DIVISION ST,156,W,DIVISION ST,156 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Jeep/Cherokee,Z540841,6845528,1174802.988,1908338.092,Carryall,3/18/2016,3/18/2016,-87.63334271,41.90387143,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906397,1543 W DIVISION ST,1543,W,DIVISION ST,1543 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Toyota,Z268446,6845529,1165747.886,1908078.462,Van,3/18/2016,3/18/2016,-87.66661153,41.90335692,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906398,1276 N MILWAUKEE AVE,1276,N,MILWAUKEE AVE,1276 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Chevrolet,395370D,6845530,1165118.373,1908641.599,Carryall,3/18/2016,3/18/2016,-87.66890784,41.90491561,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906400,1457 N MILWAUKEE AVE,1457,N,MILWAUKEE AVE,1457 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Plymouth,X476385,6845531,1163704.161,1909829.232,Carryall,3/18/2016,3/18/2016,-87.67406913,41.9082045,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906403,1517 N MILWAUKEE AVE,1517,N,MILWAUKEE AVE,1517 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Nissan,R888839,6845533,1163267.52,1910198.56,Sedan 4 Door,3/18/2016,3/18/2016,-87.67566272,41.90922716,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906404,1849 W DIVISION ST,1849,W,DIVISION ST,1849 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Volvo,N129900,6845534,1163733,1908020.961,Carryall,3/18/2016,3/18/2016,-87.67401424,41.90324187,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906406,1850 W DIVISION ST,1850,W,DIVISION ST,1850 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Honda,Z174723,6845535,1163728.6,1908020.861,Sedan 4 Door,3/18/2016,3/18/2016,-87.67403041,41.90324169,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906407,1541 N MILWAUKEE AVE,1541,N,MILWAUKEE AVE,1541 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Suzuki,12375LE,6845536,1163113.22,1910330.26,Sedan 4 Door,3/18/2016,3/18/2016,-87.67622584,41.9095918,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906408,1524 N MILWAUKEE AVE,1524,N,MILWAUKEE AVE,1524 N MILWAUKEE AVE,3/21/2016 0:00,4/14/2016 0:00,Completed,Hyundai,Z426786,6845537,1163222.52,1910236.96,Sedan 4 Door,3/18/2016,3/18/2016,-87.67582695,41.90933348,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906414,2128 N MILWAUKEE AVE,2128,N,MILWAUKEE AVE,2128 N MILWAUKEE AVE,3/21/2016 0:00,4/5/2016 0:00,Completed,Chevrolet,R640438,6845540,1158691.519,1914037.079,Sedan 4 Door,3/18/2016,3/18/2016,-87.69236752,41.91985541,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906415,1937 W DIVISION ST,1937,W,DIVISION ST,1937 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Bmw,9774196,6845541,1163148.18,1908004.46,Carryall,3/18/2016,3/18/2016,-87.67616287,41.9032089,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
16-01906418,1909 W DIVISION ST,1909,W,DIVISION ST,1909 W DIVISION ST,3/21/2016 0:00,4/5/2016 0:00,Completed,Subaru,Y877670,6845542,1163416.926,1908012.213,Carryall,3/18/2016,3/18/2016,-87.67517549,41.90322453,,,,,,,,,,,,,,,,,,,TOW - NO TICKET
