record,Service Request No,original_address_field,st_num_x,st_dir_x,st_name,Location,Created Date,Status Date,Status,Vehicle Make/Model,License Plate Number,Pound assigned inventory number,City X Coordinate,City Y Coordinate,Vehicle Body Style,impound_date,date,X Coordinate,Y Coordinate,iss_dt_tim,st_num_y,st_dir_y,st_nm,st_name_edit,address,lcns_plt_s,viol_cd,viol_desc,rpt_dstrct,vhcl_make,fine_lvl,tckt_que,year,on_route,datetime,penalty
9092,16-00979294,1735 W DIVISION ST,1735,W,DIVISION ST,1735 W DIVISION ST,2/18/2016 0:00,2/25/2016 0:00,Completed,Ford,JMX9930,6842054,1164475.36,1908042.051,Carryall,2/17/2016,2/17/2016,-87.67128681,41.90328405,,,,,,,,,,,,,,,,,TOW - NO TICKET
9093,16-00979299,1637 W DIVISION ST,1637,W,DIVISION ST,1637 W DIVISION ST,2/18/2016 0:00,2/25/2016 0:00,Completed,Toyota,J511374,6842056,1165140.04,1908062.085,Sedan 4 Door,2/17/2016,2/17/2016,-87.66884474,41.90332493,,,,,,,,,,,,,,,,,TOW - NO TICKET
9094,16-00979301,1538 W DIVISION ST,1538,W,DIVISION ST,1538 W DIVISION ST,2/18/2016 0:00,2/25/2016 0:00,Completed,Lexus,K957097,6842057,1165769.386,1908078.962,Sedan 4 Door,2/17/2016,2/17/2016,-87.66653254,41.90335784,,,,,,,,,,,,,,,,,TOW - NO TICKET
9095,16-01009159,711 N MILWAUKEE AVE,711,N,MILWAUKEE AVE,711 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Lincoln,N917412,6842106,1169533.258,1904900.407,Sedan 4 Door,2/18/2016,2/18/2016,-87.65279973,41.89455457,,,,,,,,,,,,,,,,,TOW - NO TICKET
9096,16-01009160,1638 W DIVISION ST,1638,W,DIVISION ST,1638 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Jeep/Cherokee,P869077,6842107,1165135.24,1908061.885,Carryall,2/18/2016,2/18/2016,-87.66886238,41.90332448,,,,,,,,,,,,,,,,,TOW - NO TICKET
9097,16-01009161,461 N MILWAUKEE AVE,461,N,MILWAUKEE AVE,461 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Honda,Z563486,6842108,1171355.453,1903348.064,Sedan 4 Door,2/18/2016,2/18/2016,-87.64615304,41.89025499,,,,,,,,,,,,,,,,,TOW - NO TICKET
9098,16-01009162,1151 N MILWAUKEE AVE,1151,N,MILWAUKEE AVE,1151 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Buick,NOXCUZS,6842109,1166082.123,1907826.604,Sedan 4 Door,2/18/2016,2/18/2016,-87.66539102,41.90265867,,,,,,,,,,,,,,,,,TOW - NO TICKET
9099,16-01009163,1153 N MILWAUKEE AVE,1153,N,MILWAUKEE AVE,1153 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Volkswagen,E720099,6842110,1166068.023,1907838.704,Sedan 4 Door,2/18/2016,2/18/2016,-87.66544246,41.90269218,,,,,,,,,,,,,,,,,TOW - NO TICKET
9100,16-01009165,1533 N MILWAUKEE AVE,1533,N,MILWAUKEE AVE,1533 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Ford,S404910,6842111,1163164.62,1910286.36,Carryall,2/18/2016,2/18/2016,-87.67603826,41.90947026,,,,,,,,,,,,,,,,,TOW - NO TICKET
9101,16-01009090,1257 W DEVON AVE,1257,W,DEVON AVE,1257 W DEVON AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Subaru,362UJR,6842112,1166648.257,1942637.089,Station Wagon,2/18/2016,2/18/2016,-87.66231042,41.99816806,,,,,,,,,,,,,,,,,TOW - NO TICKET
9102,16-01009091,6548 N CLARK ST,6548,N,CLARK ST,6548 N CLARK ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Pontiac,VLC902,6842113,1164118.234,1943629.21,Van,2/18/2016,2/18/2016,-87.67158928,42.00094449,,,,,,,,,,,,,,,,,TOW - NO TICKET
9103,16-01009092,1240 N CENTRAL AVE,1240,N,CENTRAL AVE,1240 N CENTRAL AVE,2/19/2016 0:00,3/14/2016 0:00,Completed,Nissan,Y906557,6842114,1138776.31,1907819.46,Sedan 4 Door,2/18/2016,2/18/2016,-87.76569122,41.90317868,,,,,,,,,,,,,,,,,TOW - NO TICKET
9104,16-01009093,137 N CENTRAL AVE,137,N,CENTRAL AVE,137 N CENTRAL AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Buick,Z152460,6842115,1139025.685,1900463.418,Sedan 4 Door,2/18/2016,2/18/2016,-87.76495419,41.88298826,,,,,,,,,,,,,,,,,TOW - NO TICKET
9105,16-01009094,1588 N MILWAUKEE AVE,1588,N,MILWAUKEE AVE,1588 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Nissan,EY1924,6842116,1162811.218,1910588.042,Sedan 4 Door,2/18/2016,2/18/2016,-87.67732802,41.91030552,,,,,,,,,,,,,,,,,TOW - NO TICKET
9106,16-01009096,2014 N MILWAUKEE AVE,2014,N,MILWAUKEE AVE,2014 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Honda,E117632,6842117,1159541.871,1913355.933,Sedan 4 Door,2/18/2016,2/18/2016,-87.68926198,41.91796881,,,,,,,,,,,,,,,,,TOW - NO TICKET
9107,16-01009097,206 S CENTRAL AVE,206,S,CENTRAL AVE,206 S CENTRAL AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Nissan,A914592,6842118,1139089.261,1898519.694,Carryall,2/18/2016,2/18/2016,-87.76476802,41.87765327,,,,,,,,,,,,,,,,,TOW - NO TICKET
9108,16-01009098,2547 W DIVISION ST,2547,W,DIVISION ST,2547 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Toyota,V777100,6842119,1159106.553,1907889.879,Sedan 4 Door,2/18/2016,2/18/2016,-87.69101176,41.90297849,,,,,,,,,,,,,,,,,TOW - NO TICKET
9109,16-01009099,2104 N MILWAUKEE AVE,2104,N,MILWAUKEE AVE,2104 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Nissan,N531235,6842120,1158865.743,1913897.171,Carryall,2/18/2016,2/18/2016,-87.69173124,41.91946791,,,,,,,,,,,,,,,,,TOW - NO TICKET
9110,16-01009101,2642 N MILWAUKEE AVE,2642,N,MILWAUKEE AVE,2642 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Oldsmobile,K977848,6842121,1154286.708,1917595.578,Sedan 4 Door,2/18/2016,2/18/2016,-87.70845628,41.92970942,,,,,,,,,,,,,,,,,TOW - NO TICKET
9111,16-01009103,5040 W MADISON ST,5040,W,MADISON ST,5040 W MADISON ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Ford,E292906,6842122,1142787.94,1899553.648,Sedan 4 Door,2/18/2016,2/18/2016,-87.75116149,41.88042253,,,,,,,,,,,,,,,,,TOW - NO TICKET
9112,16-01009104,1040 W MADISON ST,1040,W,MADISON ST,1040 W MADISON ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Hyundai,R802346,6842123,1169353.986,1900205.902,Sedan 4 Door,2/18/2016,2/18/2016,-87.65359472,41.88167643,,,,,,,,,,,,,,,,,TOW - NO TICKET
9113,16-01009105,3123 N MILWAUKEE AVE,3123,N,MILWAUKEE AVE,3123 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Mercedes,Y118969,6842124,1150686.87,1920492.561,Carryall,2/18/2016,2/18/2016,-87.72160883,41.93773021,,,,,,,,,,,,,,,,,TOW - NO TICKET
9114,16-01009107,3123 N MILWAUKEE AVE,3123,N,MILWAUKEE AVE,3123 N MILWAUKEE AVE,2/19/2016 0:00,2/25/2016 0:00,Completed,Zcz (Yugoslavia),PV81375,6842125,1150686.87,1920492.561,Carryall,2/18/2016,2/18/2016,-87.72160883,41.93773021,,,,,,,,,,,,,,,,,TOW - NO TICKET
9115,16-01009112,1635 W DIVISION ST,1635,W,DIVISION ST,1635 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Nissan,A591311,6842129,1165149.74,1908062.385,Sedan 4 Door,2/18/2016,2/18/2016,-87.6688091,41.90332554,,,,,,,,,,,,,,,,,TOW - NO TICKET
9116,16-01009113,1638 W DIVISION ST,1638,W,DIVISION ST,1638 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Volkswagen,P140868,6842130,1165135.24,1908061.885,Sedan 4 Door,2/18/2016,2/18/2016,-87.66886238,41.90332448,,,,,,,,,,,,,,,,,TOW - NO TICKET
9117,16-01009114,1652 W DIVISION ST,1652,W,DIVISION ST,1652 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Ford,DKD0364,6842131,1165067.64,1908059.785,Pickup,2/18/2016,2/18/2016,-87.66911074,41.90332015,,,,,,,,,,,,,,,,,TOW - NO TICKET
9118,16-01009115,2115 W DIVISION ST,2115,W,DIVISION ST,2115 W DIVISION ST,2/19/2016 0:00,2/25/2016 0:00,Completed,Toyota,6AR9680,6842132,1162084.892,1907971.453,Sedan 4 Door,2/18/2016,2/18/2016,-87.68006946,41.90314062,,,,,,,,,,,,,,,,,TOW - NO TICKET
9119,16-01073216,1035 N MILWAUKEE AVE,1035,N,MILWAUKEE AVE,1035 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Saturn,S955831,6842165,1166984.43,1907065.275,Sedan 2 Door,2/19/2016,2/19/2016,-87.66209858,41.90055021,,,,,,,,,,,,,,,,,TOW - NO TICKET
9120,16-01073218,1110 N MILWAUKEE AVE,1110,N,MILWAUKEE AVE,1110 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,S677373,6842166,1166371.78,1907579.868,Sedan 4 Door,2/19/2016,2/19/2016,-87.66433413,41.90197542,,,,,,,,,,,,,,,,,TOW - NO TICKET
9121,16-01073220,1454 W DIVISION ST,1454,W,DIVISION ST,1454 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Infiniti/Q45,BPP8649,6842167,1166399.797,1908093.012,Carryall,2/19/2016,2/19/2016,-87.66421652,41.90338292,,,,,,,,,,,,,,,,,TOW - NO TICKET
9122,16-01073222,1452 W DIVISION ST,1452,W,DIVISION ST,1452 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Acura,Y986145,6842168,1166409.797,1908093.312,Sedan 4 Door,2/19/2016,2/19/2016,-87.66417977,41.90338353,,,,,,,,,,,,,,,,,TOW - NO TICKET
9123,16-01073224,1151 N MILWAUKEE AVE,1151,N,MILWAUKEE AVE,1151 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,P190909,6842169,1166082.123,1907826.604,Sedan 4 Door,2/19/2016,2/19/2016,-87.66539102,41.90265867,,,,,,,,,,,,,,,,,TOW - NO TICKET
9124,16-01073226,1136 N MILWAUKEE AVE,1136,N,MILWAUKEE AVE,1136 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,HSX5006,6842170,1166188.123,1907736.304,Sedan 4 Door,2/19/2016,2/19/2016,-87.66500424,41.90240862,,,,,,,,,,,,,,,,,TOW - NO TICKET
9125,16-01073228,1144 N MILWAUKEE AVE,1144,N,MILWAUKEE AVE,1144 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,V785837,6842171,1166131.623,1907784.504,Sedan 4 Door,2/19/2016,2/19/2016,-87.6652104,41.90254209,,,,,,,,,,,,,,,,,TOW - NO TICKET
9126,16-01073230,1136 N MILWAUKEE AVE,1136,N,MILWAUKEE AVE,1136 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Isuzu,ANDYKAM,6842172,1166188.123,1907736.304,Carryall,2/19/2016,2/19/2016,-87.66500424,41.90240862,,,,,,,,,,,,,,,,,TOW - NO TICKET
9127,16-01073234,1634 W DIVISION ST,1634,W,DIVISION ST,1634 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,N425204,6842174,1165154.54,1908062.485,Sedan 4 Door,2/19/2016,2/19/2016,-87.66879147,41.90332572,,,,,,,,,,,,,,,,,TOW - NO TICKET
9128,16-01073236,1654 W DIVISION ST,1654,W,DIVISION ST,1654 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Volkswagen,N555155,6842175,1165057.94,1908059.485,Sedan 4 Door,2/19/2016,2/19/2016,-87.66914638,41.90331954,,,,,,,,,,,,,,,,,TOW - NO TICKET
9129,16-01073240,1379 N MILWAUKEE AVE,1379,N,MILWAUKEE AVE,1379 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Ford,390SNA,6842176,1164267.46,1909355.425,Carryall,2/19/2016,2/19/2016,-87.67201328,41.90689245,,,,,,,,,,,,,,,,,TOW - NO TICKET
9130,16-01073242,7031 N CLARK ST,7031,N,CLARK ST,7031 N CLARK ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,P141815,6842177,1163392.05,1946889.146,Sedan 4 Door,2/19/2016,2/19/2016,-87.67416844,42.0099052,,,,,,,,,,,,,,,,,TOW - NO TICKET
9131,16-01073245,1948 W FOSTER AVE,1948,W,FOSTER AVE,1948 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,E158929,6842178,1162408.814,1934544.117,Sedan 4 Door,2/19/2016,2/19/2016,-87.67813361,41.97605077,,,,,,,,,,,,,,,,,TOW - NO TICKET
9132,16-01073247,1554 N MILWAUKEE AVE,1554,N,MILWAUKEE AVE,1554 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,L490087,6842179,1163029.718,1910401.542,Sedan 2 Door,2/19/2016,2/19/2016,-87.67653059,41.90978916,,,,,,,,,,,,,,,,,TOW - NO TICKET
9133,16-01074122,1572 N MILWAUKEE AVE,1572,N,MILWAUKEE AVE,1572 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Oldsmobile,Z155715,6842180,1162914.018,1910500.342,Sedan 4 Door,2/19/2016,2/19/2016,-87.67695284,41.91006271,,,,,,,,,,,,,,,,,TOW - NO TICKET
9134,16-01073249,1542 N MILWAUKEE AVE,1542,N,MILWAUKEE AVE,1542 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Oldsmobile,Z155715,6842181,1163106.82,1910335.66,Sedan 4 Door,2/19/2016,2/19/2016,-87.6762492,41.90960676,,,,,,,,,,,,,,,,,TOW - NO TICKET
9135,16-01073254,2431 W FOSTER AVE,2431,W,FOSTER AVE,2431 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,S763572,6842183,1159074.728,1934457.107,Sedan 4 Door,2/19/2016,2/19/2016,-87.69039675,41.97588133,,,,,,,,,,,,,,,,,TOW - NO TICKET
9136,16-01073257,1542 N MILWAUKEE AVE,1542,N,MILWAUKEE AVE,1542 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,Z901292,6842184,1163106.82,1910335.66,Sedan 4 Door,2/19/2016,2/19/2016,-87.6762492,41.90960676,,,,,,,,,,,,,,,,,TOW - NO TICKET
9137,16-01073173,5020 W DIVISION ST,5020,W,DIVISION ST,5020 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Lincoln,28493LY,6842185,1142582.19,1907522.08,Sedan 4 Door,2/19/2016,2/19/2016,-87.75171867,41.90229268,,,,,,,,,,,,,,,,,TOW - NO TICKET
9138,16-01073174,1719 N CENTRAL AVE,1719,N,CENTRAL AVE,1719 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,S632394,6842186,1138782.023,1910950.883,Sedan 4 Door,2/19/2016,2/19/2016,-87.7655941,41.91177157,,,,,,,,,,,,,,,,,TOW - NO TICKET
9139,16-01073176,2252 N MILWAUKEE AVE,2252,N,MILWAUKEE AVE,2252 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,Y802294,6842187,1157817.412,1914740.274,Sedan 2 Door,2/19/2016,2/19/2016,-87.69555992,41.92180291,,,,,,,,,,,,,,,,,TOW - NO TICKET
9140,16-01073177,2934 N MILWAUKEE AVE,2934,N,MILWAUKEE AVE,2934 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,V858538,6842188,1152117.748,1919341.667,Sedan 4 Door,2/19/2016,2/19/2016,-87.71638049,41.93454393,,,,,,,,,,,,,,,,,TOW - NO TICKET
9141,16-01073179,1043 N CENTRAL AVE,1043,N,CENTRAL AVE,1043 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,S827059,6842189,1138819.755,1906509.92,Sedan 2 Door,2/19/2016,2/19/2016,-87.76556347,41.89958436,,,,,,,,,,,,,,,,,TOW - NO TICKET
9142,16-01073180,127 N CENTRAL AVE,127,N,CENTRAL AVE,127 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Ford,S794493,6842190,1139028.285,1900390.218,Sedan 4 Door,2/19/2016,2/19/2016,-87.76494643,41.88278734,,,,,,,,,,,,,,,,,TOW - NO TICKET
9143,16-01073181,4324 N MILWAUKEE AVE,4324,N,MILWAUKEE AVE,4324 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Hyundai,V858968,6842191,1141968.954,1928346.899,Carryall,2/19/2016,2/19/2016,-87.75345386,41.95944947,,,,,,,,,,,,,,,,,TOW - NO TICKET
9144,16-01073183,2760 N MILWAUKEE AVE,2760,N,MILWAUKEE AVE,2760 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Subaru,HBU2151,6842192,1153578.945,1918161.014,Sedan 4 Door,2/19/2016,2/19/2016,-87.71104205,41.93127514,,,,,,,,,,,,,,,,,TOW - NO TICKET
9145,16-01073185,5131 W MADISON ST,5131,W,MADISON ST,5131 W MADISON ST,2/22/2016 0:00,3/3/2016 0:00,Completed,General Motors Corp.,8754002,6842194,1142098.27,1899536.924,Carryall,2/19/2016,2/19/2016,-87.75369434,41.88038945,,,,,,,,,,,,,,,,,TOW - NO TICKET
9146,16-01073186,2461 W FOSTER AVE,2461,W,FOSTER AVE,2461 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Ford,E425102,6842195,1158746.828,1934451.107,Carryall,2/19/2016,2/19/2016,-87.69160273,41.97587161,,,,,,,,,,,,,,,,,TOW - NO TICKET
9147,16-01073187,2740 W FOSTER AVE,2740,W,FOSTER AVE,2740 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Hyundai,K487867,6842196,1157151.72,1934423.767,Sedan 4 Door,2/19/2016,2/19/2016,-87.6974693,41.97582923,,,,,,,,,,,,,,,,,TOW - NO TICKET
9148,16-01073188,3816 W MADISON ST,3816,W,MADISON ST,3816 W MADISON ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,691S366,6842197,1150957.912,1899742.353,Sedan 4 Door,2/19/2016,2/19/2016,-87.72115697,41.88078436,,,,,,,,,,,,,,,,,TOW - NO TICKET
9149,16-01073189,3434 W MADISON ST,3434,W,MADISON ST,3434 W MADISON ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,A301634,6842198,1153478.013,1899804.712,Sedan 4 Door,2/19/2016,2/19/2016,-87.71190165,41.88090578,,,,,,,,,,,,,,,,,TOW - NO TICKET
9150,16-01073190,5336 W FOSTER AVE,5336,W,FOSTER AVE,5336 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,Z308670,6842199,1139830.897,1934066.46,Van,2/19/2016,2/19/2016,-87.76117397,41.97518388,,,,,,,,,,,,,,,,,TOW - NO TICKET
9151,16-01073191,5345 W FOSTER AVE,5345,W,FOSTER AVE,5345 W FOSTER AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Kia Motors Corp,N770828,6842200,1139769.097,1934065.36,Sedan 4 Door,2/19/2016,2/19/2016,-87.76140126,41.97518199,,,,,,,,,,,,,,,,,TOW - NO TICKET
9152,16-01074125,1116 W MADISON ST,1116,W,MADISON ST,1116 W MADISON ST,2/22/2016 0:00,3/3/2016 0:00,Completed,General Motors Corp.,1669323B,6842201,1169052.408,1900198.679,Pickup,2/19/2016,2/19/2016,-87.6547023,41.88166315,,,,,,,,,,,,,,,,,TOW - NO TICKET
9153,16-01073282,938 W MADISON ST,938,W,MADISON ST,938 W MADISON ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Ford,PTMDBH,6842202,1170068.135,1900225.74,Carryall,2/19/2016,2/19/2016,-87.65097182,41.88171531,,,,,,,,,,,,,,,,,TOW - NO TICKET
9154,16-01073285,3921 N CENTRAL AVE,3921,N,CENTRAL AVE,3921 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Buick,E708891,6842203,1138313.088,1925603.203,Sedan 4 Door,2/19/2016,2/19/2016,-87.76696127,41.95198761,,,,,,,,,,,,,,,,,TOW - NO TICKET
9155,16-01073288,3512 N CENTRAL AVE,3512,N,CENTRAL AVE,3512 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Dodge,533S707,6842204,1138400.604,1922849.231,Sedan 2 Door,2/19/2016,2/19/2016,-87.76670648,41.94442885,,,,,,,,,,,,,,,,,TOW - NO TICKET
9156,16-01073292,1633 W DIVISION ST,1633,W,DIVISION ST,1633 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,Z225998,6842205,1165159.34,1908062.685,Van,2/19/2016,2/19/2016,-87.66877383,41.90332616,,,,,,,,,,,,,,,,,TOW - NO TICKET
9157,16-01073298,1735 W DIVISION ST,1735,W,DIVISION ST,1735 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Ford,CKM1546,6842206,1164475.36,1908042.051,Sedan 4 Door,2/19/2016,2/19/2016,-87.67128681,41.90328405,,,,,,,,,,,,,,,,,TOW - NO TICKET
9158,16-01073301,3054 N CENTRAL AVE,3054,N,CENTRAL AVE,3054 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Audi,VOVAWS,6842207,1138502.705,1919750.243,Sedan 4 Door,2/19/2016,2/19/2016,-87.76640653,41.93592306,,,,,,,,,,,,,,,,,TOW - NO TICKET
9159,16-01073305,2530 N CENTRAL AVE,2530,N,CENTRAL AVE,2530 N CENTRAL AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,,6842208,1138616.198,1916264.954,Sedan 4 Door,2/19/2016,2/19/2016,-87.76607417,41.92635699,,,,,,,,,,,,,,,,,TOW - NO TICKET
9160,16-01073308,1702 W DIVISION ST,1702,W,DIVISION ST,1702 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Chevrolet,S135019,6842209,1164801.5,1908051.62,Sedan 4 Door,2/19/2016,2/19/2016,-87.67008856,41.9033034,,,,,,,,,,,,,,,,,TOW - NO TICKET
9161,16-01073310,1637 W DIVISION ST,1637,W,DIVISION ST,1637 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Infiniti/Q45,K498012,6842210,1165140.04,1908062.085,Sedan 4 Door,2/19/2016,2/19/2016,-87.66884474,41.90332493,,,,,,,,,,,,,,,,,TOW - NO TICKET
9162,16-01073312,2134 W DIVISION ST,2134,W,DIVISION ST,2134 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Jeep/Cherokee,L117763,6842211,1161957.392,1907967.653,Carryall,2/19/2016,2/19/2016,-87.6805379,41.90313285,,,,,,,,,,,,,,,,,TOW - NO TICKET
9163,16-01073315,2146 W DIVISION ST,2146,W,DIVISION ST,2146 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,X932897,6842212,1161876.892,1907965.353,Sedan 4 Door,2/19/2016,2/19/2016,-87.68083366,41.90312822,,,,,,,,,,,,,,,,,TOW - NO TICKET
9164,16-01079841,471 N MILWAUKEE AVE,471,N,MILWAUKEE AVE,471 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,G204839,6842270,1171249.853,1903436.464,Sedan 2 Door,2/20/2016,2/20/2016,-87.64653826,41.89049988,,,,,,,,,,,,,,,,,TOW - NO TICKET
9165,16-01080849,675 N MILWAUKEE AVE,675,N,MILWAUKEE AVE,675 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,X623138,6842271,1169805.533,1904667.564,Sedan 4 Door,2/20/2016,2/20/2016,-87.65180654,41.8939097,,,,,,,,,,,,,,,,,TOW - NO TICKET
9166,16-01079843,1542 W DIVISION ST,1542,W,DIVISION ST,1542 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,E342273,6842273,1165752.186,1908078.562,Sedan 4 Door,2/20/2016,2/20/2016,-87.66659573,41.90335711,,,,,,,,,,,,,,,,,TOW - NO TICKET
9167,16-01079844,1022 N MILWAUKEE AVE,1022,N,MILWAUKEE AVE,1022 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,E 220907,6842274,1167069.802,1906994.002,Sedan 4 Door,2/20/2016,2/20/2016,-87.66178705,41.9003528,,,,,,,,,,,,,,,,,TOW - NO TICKET
9168,16-01079845,874 N MILWAUKEE AVE,874,N,MILWAUKEE AVE,874 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,E397683,6842275,1168160.806,1906067.187,Carryall,2/20/2016,2/20/2016,-87.65780658,41.89778605,,,,,,,,,,,,,,,,,TOW - NO TICKET
9169,16-01079847,1509 W DIVISION ST,1509,W,DIVISION ST,1509 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Nissan,S860569,6842277,1166077.42,1908085.379,Carryall,2/20/2016,2/20/2016,-87.66540089,41.90336887,,,,,,,,,,,,,,,,,TOW - NO TICKET
9170,16-01079848,1444 W DIVISION ST,1444,W,DIVISION ST,1444 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Infiniti/Q45,P616222,6842278,1166449.897,1908094.312,Sedan 4 Door,2/20/2016,2/20/2016,-87.66403245,41.90338542,,,,,,,,,,,,,,,,,TOW - NO TICKET
9171,16-01079849,1442 W DIVISION ST,1442,W,DIVISION ST,1442 W DIVISION ST,2/22/2016 0:00,3/3/2016 0:00,Completed,Toyota,E409520,6842279,1166459.897,1908094.612,Sedan 4 Door,2/20/2016,2/20/2016,-87.66399571,41.90338603,,,,,,,,,,,,,,,,,TOW - NO TICKET
9172,16-01079850,1070 N MILWAUKEE AVE,1070,N,MILWAUKEE AVE,1070 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Hyundai,Z509383,6842280,1166707.53,1907296.775,Sedan 4 Door,2/20/2016,2/20/2016,-87.663109,41.9011914,,,,,,,,,,,,,,,,,TOW - NO TICKET
9173,16-01079851,1130 N MILWAUKEE AVE,1130,N,MILWAUKEE AVE,1130 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Honda,V936007,6842281,1166435.38,1907525.668,Sedan 4 Door,2/20/2016,2/20/2016,-87.66410207,41.90182533,,,,,,,,,,,,,,,,,TOW - NO TICKET
9174,16-01079852,1140 N MILWAUKEE AVE,1140,N,MILWAUKEE AVE,1140 N MILWAUKEE AVE,2/22/2016 0:00,3/3/2016 0:00,Completed,Mazda,VTV681,6842282,1166159.823,1907760.404,Sedan 4 Door,2/20/2016,2/20/2016,-87.66510751,41.90247536,,,,,,,,,,,,,,,,,TOW - NO TICKET
